,Comedy,Adventure,Drama,Action,Animation,Documentary,Biography,Family,Crime,Fantasy,Musical,Horror,Western,Sci-Fi,Romance,History,Mystery,Thriller,Sport,News,Music
3028,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3774,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
362,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2349,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2685,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1834,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2371,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3165,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1471,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1669,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3764,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3432,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1314,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3246,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1319,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3008,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2955,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1917,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
653,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3039,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1464,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2621,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2590,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3655,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2362,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
622,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1169,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1254,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3212,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3034,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2075,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
484,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3139,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
473,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2055,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2286,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2280,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3416,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1935,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
