,index,id,image,title,description,runtimeStr,genres,genreList,contentRating,imDbRating,imDbRatingVotes,metacriticRating,plot,stars,starList,Genre_1,Genre_2,Genre_3
2392,2459,tt2318440,https://m.media-amazon.com/images/M/MV5BMGY1ZTFkNjUtMzRjNi00ZTdjLWE1ZDQtMmFmMTliZjQ0ZTVlXkEyXkFqcGdeQXVyOTg3MjcwMjg@._V1_Ratio0.7729_AL_.jpg,Adventure Planet,2012,81 mins,"Animation, Adventure, Family","[{'key': 'Animation', 'value': 'Animation'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Family', 'value': 'Family'}]",PG,4.7,218,,"Story of the adventures of three young men from two of the world's metropolis, New State Trinity Capital and Karen village in Northern Thailand, as they help save the world from disaster recovery due to global warming.",,[],Animation, Adventure, Family
2393,2460,tt2355921,https://m.media-amazon.com/images/M/MV5BNjIyMTExNjE3OV5BMl5BanBnXkFtZTgwOTU4MTAwMTE@._V1_Ratio0.7536_AL_.jpg,AquaTales,2012,74 mins,"Animation, Adventure","[{'key': 'Animation', 'value': 'Animation'}, {'key': 'Adventure', 'value': 'Adventure'}]",PG,3.4,106,,"When space mutants from his favorite comic books come to life and threaten all ocean life, 10-year-old Opil must team up with a heroic captain and his mischievous daughter to save the sea.",,[],Animation, Adventure,
2394,2461,tt2104985,https://m.media-amazon.com/images/M/MV5BMTQ1Mjg1MDQxOF5BMl5BanBnXkFtZTgwMjY0NjAxMzE@._V1_Ratio0.7536_AL_.jpg,Sky Force,2012,91 mins,Animation,"[{'key': 'Animation', 'value': 'Animation'}]",PG,3.2,305,,"Sky Force is the most elite emergency fighting team in the sky. After hot-shot team member Ace breaks ranks on a dangerous mission and it results in tragedy, he leaves Sky Force for a dreary job in cargo hauling. But Ace can't forget his former life or his friends at Sky Force. When his cruel boss puts his cargo co-workers in danger, Ace takes action. Knowing that he can't be a hero on his own, Ace overcomes his fears and calls on Sky Force to help save the day!",,[],Animation,,
2395,2462,tt2652756,https://m.media-amazon.com/images/M/MV5BNDg1ZDc1YWQtMTAyZC00YzVlLWI3MjctZDM4MWVhNDZmYTlmXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_Ratio0.7053_AL_.jpg,Codename: Jackal,2012,107 mins,"Action, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Comedy', 'value': 'Comedy'}]",G,5.2,546,,"A not so smart female killer (Song Ji-Hyo) is hired to kill a popular singer (Youngwoong Jaejoong). The killer then kidnaps the popular singer and tries to kill him in a bold manner which the customer requested, but the police arrive and all plans goes wrong!",,[],Action, Comedy,
2396,2463,tt1492841,https://m.media-amazon.com/images/M/MV5BMTQxNDYyNzk1OV5BMl5BanBnXkFtZTcwNzQ4NTY2Nw@@._V1_Ratio0.7150_AL_.jpg,Foreign Letters,2012,99 mins,"Comedy, Drama","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}]",G,6.9,273,,"From different worlds, Ellie and Thuy form a powerful bond that helps Ellie cope with the hardships of adjusting to her new life in the states.",,[],Comedy, Drama,
2397,2464,tt2081329,https://m.media-amazon.com/images/M/MV5BODMyMTJlMGQtYWU2Ni00M2UxLTk3MjMtZjUyYjNiYWMxNjJlXkEyXkFqcGdeQXVyNDY5NjU5MDE@._V1_Ratio0.7053_AL_.jpg,Papa,2012,118 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",PG,6,164,,"A Korean talent manager moves to America and enters into a visa marriage and subsequently ends up with six, multicultural children. However he soon discovers that his eldest daughter is a talented singer and begins to mold her in a star.",,[],Drama,,
2398,2465,tt2131556,https://m.media-amazon.com/images/M/MV5BNjU0NDkzNTM4OV5BMl5BanBnXkFtZTgwMzYyNDIzMTE@._V1_Ratio0.7053_AL_.jpg,Derby Dogs,2012,87 mins,Family,"[{'key': 'Family', 'value': 'Family'}]",PG,5.7,214,,Ben secretly enters the local soapbox derby with a rag-tag group of friends to best school bullies.,,[],Family,,
2399,2466,tt2324918,https://m.media-amazon.com/images/M/MV5BMzQxNDc3NzcyNV5BMl5BanBnXkFtZTcwOTI0MDE1OQ@@._V1_Ratio0.6763_AL_.jpg,State 194,2012,98 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,5.7,48,63,A look deep inside Israel and Palestine at the men and women trying to seize a historic opportunity to end the conflict and make implementing the two-state solution a reality.,,[],Documentary,,
2400,2467,tt2205591,https://m.media-amazon.com/images/M/MV5BMTUwNTUwMTQ5MV5BMl5BanBnXkFtZTcwOTk3MzE5Nw@@._V1_Ratio0.6860_AL_.jpg,Runaway Slave,2012,108 mins,"Documentary, History","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'History', 'value': 'History'}]",PG,6.9,298,,"A perpetual state of welfare exists in the U.S., creating a form of modern slavery for a large percentage of African-Americans. Rev. C.L. Bryant presents an insightful and compelling look at how freedom can be restored.",,[],Documentary, History,
2401,2468,tt1852114,https://m.media-amazon.com/images/M/MV5BMjE3NzEzOTU1OV5BMl5BanBnXkFtZTcwNTU1NjM1Nw@@._V1_Ratio0.6763_AL_.jpg,The Jonas Project,2012,109 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",PG,5.4,54,,The story of two childhood friends who have grown apart and are suddenly thrust back into each others lives when a parent develops cancer. They join forces to find the cure but soon realize their lives are danger if they expose the truth.,,[],Drama,,
2402,2469,tt6161982,https://m.media-amazon.com/images/M/MV5BMmVlMjA0NTAtZDljMC00YzdmLThhYmYtOTJmYWRiY2I0NTY0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Statin Nation: The Great Cholesterol Cover-Up,2012,60 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,8.1,17,,"Statin Nation reveals the medical corruption that has led to the mass overprescription of cholesterol medications (statins). The film explains how the facts about cholesterol and heart disease have, for decades, been distorted by pharmaceutical companies keen to increase their profits. Cholesterol-lowering has become a huge global industry, generating at least $29 billion each year.",,[],Documentary,,
2403,2470,tt4213230,https://m.media-amazon.com/images/M/MV5BMTExMzM1MDI5NjBeQTJeQWpwZ15BbWU4MDQyNjE2NjQx._V1_Ratio0.7536_AL_.jpg,Horse Tribe,2012,58 mins,"Documentary, History","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'History', 'value': 'History'}]",PG,8,36,,"Legendary as one of America's greatest horse tribes, the 21st century Nez Perce decided to bring horses back to their land and lives with the unlikely help of a charismatic Navajo horseman, Rudy Shebala.",,[],Documentary, History,
2404,2471,tt2329758,https://m.media-amazon.com/images/M/MV5BMjE1NTc4MTgxMV5BMl5BanBnXkFtZTcwOTQ1NzE3OA@@._V1_Ratio0.6763_AL_.jpg,Honor Flight,2012,82 mins,"Documentary, History, War","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'History', 'value': 'History'}, {'key': 'War', 'value': 'War'}]",PG,8.4,153,61,Honor Flight chronicles a community coming together to honor World War II veterans. The film follows a team of Midwest volunteers as they race against the clock to send every local WWII veterans to see the memorials built in their honor.,,[],Documentary, History, War
2405,2472,tt2210531,https://m.media-amazon.com/images/M/MV5BMTg5NjUzMDU1Ml5BMl5BanBnXkFtZTcwMzY5MzE0Nw@@._V1_Ratio0.6763_AL_.jpg,Chick Magnets,2012,106 mins,"Comedy, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Romance', 'value': 'Romance'}]",PG,7,55,,"Truman has loved Beth for as long as he can remember. But she's the hot girl, and he's the kind of guy the jocks shove into lockers. He enlists the help of his good but reluctant friend Ari to pose as his girlfriend to make Beth jealous.",,[],Comedy, Romance,
2406,2473,tt3314144,https://m.media-amazon.com/images/M/MV5BZWVlYzg5ZjQtMDI2NS00OWVmLWI1OTMtMDJlYmQzMTk3YmY2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_Ratio0.7536_AL_.jpg,Penguins,2012,77 mins,"Documentary, Adventure, Drama","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}]",PG,5.8,79,,"Rex, a young King Penguin, has been away from his home for three years, learning to hunt in the deep oceans, but now he's back - in Penguin City. His mission: to find a mate, settle down and raise a chick - to become a true Penguin King.",,[],Documentary, Adventure, Drama
2407,2474,tt2040307,https://m.media-amazon.com/images/M/MV5BODEzNTY0NDMyNV5BMl5BanBnXkFtZTcwNTgzNzQ0OA@@._V1_Ratio0.7536_AL_.jpg,Chasing Rodriguez,2012,91 mins,Family,"[{'key': 'Family', 'value': 'Family'}]",G,0,0,,Four teenagers enter a short film contest to win a cash prize. While filming their movie they inadvertently capture a robbery on film.,,[],Family,,
2408,2475,tt2318522,https://m.media-amazon.com/images/M/MV5BMTQ0NTcxNTQyOV5BMl5BanBnXkFtZTcwNTk5OTMyOA@@._V1_Ratio0.7729_AL_.jpg,Celestial,2012,58 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,6.6,41,,"Featuring some incredible imagery of the moon, Celestial brings forth lunar anomalies including glass domes over craters with buildings and structures underneath, six-mile-tall statues, even a tower that resembles the Eiffel tower.",,[],Documentary,,
2409,2476,tt2122484,https://m.media-amazon.com/images/M/MV5BODg5NzY1MDQ0OV5BMl5BanBnXkFtZTgwMDE0NjA2MDE@._V1_Ratio0.6860_AL_.jpg,Taylor Swift: American Beauty,2012,52 mins,Biography,"[{'key': 'Biography', 'value': 'Biography'}]",G,5.6,30,,A biography on the rise and fame of Country Superstar Taylor Swift.,,[],Biography,,
2410,2477,tt2235318,https://m.media-amazon.com/images/M/MV5BZmUxM2RkYWQtMDUxNS00MWZmLWJjZjQtMzJhZTI2YTNhMjEzXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Curse of the Axe,2012,84 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,6.9,45,,"Curse of the Axe traces a groundbreaking investigation of a mysterious iron object which was buried in a Huron-Wendat village, 100 years before European contact. This discovery could rewrite American history forever.",,[],Documentary,,
2411,2478,tt2108648,https://m.media-amazon.com/images/M/MV5BMTQyMzg3OTYzM15BMl5BanBnXkFtZTgwODYzNjA2MDE@._V1_Ratio0.7536_AL_.jpg,Town of Runners,2012,80 mins,"Documentary, Sport","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Sport', 'value': 'Sport'}]",PG,7,139,,"Town of Runners is a feature documentary about young runners from the Ethiopian rural town of Bekoji, home to the current Olympic and World Champions Tirunesh Dibaba and Kenenisa Bekele. The film follows three children as they move from school track to national competition and from childhood to adulthood.",,[],Documentary, Sport,
2412,2479,tt2197881,https://m.media-amazon.com/images/M/MV5BMTcxODUwODA3MV5BMl5BanBnXkFtZTgwNDM2NjA2MDE@._V1_Ratio0.7536_AL_.jpg,Cole Younger & The Black Train,2012,90 mins,Western,"[{'key': 'Western', 'value': 'Western'}]",PG,2.3,138,,"The outlaw Cole Younger partners with Jesse James to create the most notorious outlaw band of the old West, the James-Younger gang.",,[],Western,,
2413,2480,tt1714920,https://m.media-amazon.com/images/M/MV5BNTc3NjkyODcxNV5BMl5BanBnXkFtZTcwNTc1MDEyNw@@._V1_Ratio0.7053_AL_.jpg,We Are Family,2012,100 mins,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",PG,4.9,323,,A comedy about a hapless manager desperate to impress his fiancée.,,[],Comedy,,
2414,2481,tt2363093,https://m.media-amazon.com/images/M/MV5BMGRkNDhkNGQtOWQxYi00ZjgxLThjZTUtZmE5NDA4OGMxY2Q1XkEyXkFqcGdeQXVyMDQwNzMzMQ@@._V1_Ratio0.6957_AL_.jpg,Behold a Pale Horse: America's Last Chance,2012,100 mins,"Documentary, Family, History","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Family', 'value': 'Family'}, {'key': 'History', 'value': 'History'}]",PG,7.1,20,,"The film crystallizes the loss of American sovereignty and personal liberty while viewing events with a Christian perspective. Interwoven with nearly 20 expert speakers are historical re creations such as Washington crossing the Delaware and the Alamo. The film includes explosive new music by Charlie Daniels.Infused through out is a call to courage and hope, with an answer to the challenges presented.",,[],Documentary, Family, History
2415,2482,tt2634980,https://m.media-amazon.com/images/M/MV5BZjhkOWNkODEtMGYzNy00NWM4LWJiMmItNjIxOTNhZDA0MTlhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Sacred Journey of the Heart,2012,88 mins,"Documentary, Biography","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}]",PG,7.8,7,,"Sacred Journey of the Heart is a film about the science and spirit of our connection. In the film, we show how modern science is proving what the wisdom of the ancient peoples have known all along: we are all connected. And the most powerful place of connection is the human heart. We share several personal vignettes to illustrate how the journey of the heart looks and feels in a variety of situations. And we share wisdom teachings from indigenous tribal leaders as well as scientific breakthroughs in the understanding of the human heart. Throughout the film, we offer viewers tools and techniques to dive in and tune into their own hearts and then, to embrace a new and deeper sense of peace and joy.",,[],Documentary, Biography,
2416,2483,tt1737122,https://m.media-amazon.com/images/M/MV5BMTk2NTEzMjc0MV5BMl5BanBnXkFtZTcwODAxMTgxNw@@._V1_Ratio0.6763_AL_.jpg,Carol Channing: Larger Than Life,2012,87 mins,"Documentary, Biography, Comedy","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}, {'key': 'Comedy', 'value': 'Comedy'}]",PG,7.5,291,67,A documentary on Broadway legend Carol Channing.,,[],Documentary, Biography, Comedy
2417,2484,tt2232526,https://m.media-amazon.com/images/M/MV5BNGFmMDNkZWEtM2FlNS00ZDE0LWI5ZDQtYjQ0YmZmNjZjMTM0XkEyXkFqcGdeQXVyOTU0Njk0MzA@._V1_Ratio0.6763_AL_.jpg,Charly 10th Anniversary Encore,2012,108 mins,Romance,"[{'key': 'Romance', 'value': 'Romance'}]",PG,8.4,16,,"Sam Roberts thinks he has all the answers: the purpose of life, the meaning of love, the plan for a perfect future. Then Charly walks into his life. As opposite as New York and Salt Lake, Charly and Sam are thrown together by circumstance and repelled by differences. She's spontaneous and cynical. He's scheduled and idealistic. She's open and mischievous. He's guarded and practical. Differences lead to interest, however, as Charly finds depth in Sam's idealism and Sam seeks the vibrance of Charly's joie de vivre. But all is not smooth in the Rockies as their relationship accelerates; cultural differences, family issues, former loves, and life-altering challenges threaten to shake things up. Adapted from Jack Weyland's best-selling novel ""Charly,"" the film is at times light-hearted, at times soul-searching, and above all a thoughtful journey of love, of laughter... and of hope.",,[],Romance,,
2418,2485,tt2154654,https://m.media-amazon.com/images/M/MV5BZTQ5ZmZkZDctNzVlOS00MjM4LWJiYWMtMDNhZGViMDU3MmZjXkEyXkFqcGdeQXVyNTc5NTU5NQ@@._V1_Ratio0.6763_AL_.jpg,Madam Butterfly 3D,2012,170 mins,Music,"[{'key': 'Music', 'value': 'Music'}]",PG,7.9,20,,,,[],Music,,
2419,2486,tt2605444,https://m.media-amazon.com/images/M/MV5BMTQ5OTM4NDc5M15BMl5BanBnXkFtZTgwODQ1MzUyNDE@._V1_Ratio0.6860_AL_.jpg,Little Lion,2012,102 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",G,6.1,220,,"Mitri is fifteen and lives in a Senegalese village. Like all boys his age, he plays football and dreams of Barça and of Chelsea. When a recruiting agent picks him up out, Mitri believes his chance has come. But to get seen by the great European football clubs, one has to pay. His family chips in and puts itself into debt to help him. Once in Paris, everything collapses: Mitri finds himself abandoned, without a dime in his pocket, and unable to imagine dealing with the shame should he return to his village. An odyssey which will require all his resourcefulness hence begins. But his football dream will soon catch up with him...",,[],Drama,,
2420,2487,tt2369179,https://m.media-amazon.com/images/M/MV5BMTk3Nzk0Nzc1MF5BMl5BanBnXkFtZTcwMTIyNDE3Nw@@._V1_Ratio0.7923_AL_.jpg,One More Dream,2012,87 mins,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",G,5.5,302,,"Four women who have reached the bottom of despair are ready to do anything to re-surface again, and at that very moment life offers them the most absurd opportunity to fulfill their dream. On the borderline between fantasy and reality, the four of them realize that when you have nothing you can risk everything. They rush into a planned bank robbery without realizing that money is the last thing they need. Because fate sets them against people who dream as well.",,[],Comedy,,
2421,2488,tt2194870,https://m.media-amazon.com/images/M/MV5BMTc5NjE5ODExMl5BMl5BanBnXkFtZTgwNDk1NDAxMDE@._V1_Ratio0.6860_AL_.jpg,Camion,2012,95 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",G,6.7,366,,Germain and his sons try to turn their family dynamic upside down so they will have hope for the future.,,[],Drama,,
2422,2489,tt2311290,https://m.media-amazon.com/images/M/MV5BZjQ5OTQ4YjUtOTNkOS00YTQyLTgzZjAtMGIxZmJhZGE0ZTA4XkEyXkFqcGdeQXVyMjg4MzAxOA@@._V1_Ratio0.7053_AL_.jpg,Balkan Melodie,2012,93 mins,"Documentary, Biography, History","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}, {'key': 'History', 'value': 'History'}]",G,8.1,61,,"The film tells the story of Marcel Cellier who traveled to Eastern Europe, where he collected and documented sounds that were up until then unknown in the west. They made this music internationally known and paved the way to success for musicians like the Romanian pan-flute virtuoso Gheorghe Zamfir and the legendary Bulgarian female vocal choir 'Le Mystere des Voix Bulgares'. On the tracks of the Celliers, the film travels to Eastern Europe to again find the protagonists from that time and let the wealth of their music live again. In the contrast of meetings from back then and today, a piece of contemporary history is experienced, which tells about the changes of people and their surroundings as well as the immortality of timeless music.",,[],Documentary, Biography, History
2423,2490,tt2281251,https://m.media-amazon.com/images/M/MV5BMjEzOTk2Nzk3MF5BMl5BanBnXkFtZTcwNDY4OTg2Nw@@._V1_Ratio0.6763_AL_.jpg,Gabby's Wish,2012,95 mins,"Comedy, Drama, Family","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}]",PG,6.3,26,,"Gabby Burkshire wealthy and a world traveler, has lost touch with her family. Now in her fifties, she's widowed, sick, and dying. With no children, she invites her extended family to her home for a short visit to become reacquainted and identify an heir for her fortune. She soon discovers how much her estranged family has lost touch with her, and with each other. Gabby becomes the eye of a storm that has them all dealing with unresolved issues, broken relationships, greed, backstabbing, and sadness. Gabby's Wish is a character driven story with a true life sense of humor that is both funny and touching. As each of their personalities clarifies around her, like details in a developing photo, who will she choose?",,[],Comedy, Drama, Family
